OID,NDVI_center,Building_Coverage,Weighted_Height,SPEED_M_s_,ALT_M_,NR_TAC,NR_PCI,Base_Central_frequency_point,Base_Electronic_downtilt,Base_Mechanical_downtilt,Base_Power,Match_Dist,DEM_center,True_3D_Dist,Building_Coverage,Match_Angle_sin,Match_Angle_cos,Base_Direction_angle_sin,Base_Direction_angle_cos,NR_BAND_enc,Base_Bandwidth_enc,log_Match_Dist,log_True_3D_Dist,Power_to_Dist_ratio,Match_Dist_bin,SS_RSRP
2387,0.680732012,0,0,19.51,303.25,10121472,301,636664,0,4,16,509.7262024,257,509.745,2.43E-17,0.813478059,-0.581595605,-0.342020143,-0.939692621,1,0,6.235833639,6.235870444,0.031389401,5,-78
2388,0.683125019,0,0,30.53,297,10121472,301,636664,0,4,16,215.2111122,263,215.57,3.15E-17,0.936674491,0.350201225,-0.342020143,-0.939692621,1,0,5.376255302,5.377913821,0.074345603,2,-79.5
2389,0.675754011,0,0,38.12,291,10121472,301,636664,0,4,16,185.6861981,269,186.37,2.04E-17,0.918760982,0.394814207,-0.342020143,-0.939692621,1,0,5.229429122,5.233085272,0.086166878,1,-81
2390,0.620732009,0,0,33.8,292,10121472,301,636664,0,4,16,152.2786667,274,153.02,0.000400386,0.865510673,0.500890482,-0.342020143,-0.939692621,1,0,5.032257616,5.037082464,0.105070528,1,-81
2391,0.598927975,0,0,37.482,297.6,10121472,301,636664,0,4,16,657.246876,280,657.658,0.021711284,0.529074745,-0.848575226,-0.342020143,-0.939692621,1,0,6.489580052,6.490204432,0.024343973,6,-77.4
2392,0.556858003,0,0,32.49666667,306,10121472,301,636664,0,4,16,113.0045397,288,113.3566667,0.021711284,0.734835188,0.678245712,-0.342020143,-0.939692621,1,0,4.73623827,4.73932222,0.141587231,0,-74.66666667
2393,0.565997005,0,0,34.1825,287.25,10121472,301,636664,0,4,16,92.61650619,297,100.175,0.021711284,0.579846635,0.814725647,-0.342020143,-0.939692621,1,0,4.539206716,4.616851691,0.172755381,0,-86.75
2394,0.657756984,0,0,22.76,330,10121472,301,636664,0,4,16,84.21646914,304,87.3,0.021711284,0.275458105,0.961313077,-0.342020143,-0.939692621,1,0,4.445194715,4.480740108,0.18998659,0,-74
2395,0.700420976,0,0,29.514,314.4,10121472,301,636664,0,4,16,147.0917643,303,149.284,0.021310898,-0.970677072,0.240387232,-0.342020143,-0.939692621,1,0,4.997832111,5.012526837,0.108775634,1,-76.2
2396,0.717975974,0,0,25.4,326,10121472,889,636664,6,2,24,423.3313084,293,424.2,2.78E-17,0.279118838,0.960256567,-0.766044443,-0.64278761,1,0,6.050514538,6.052559646,0.056693184,5,-85
2397,0.745410025,0,0,23.92666667,298.3333333,10121472,889,636664,6,2,24,410.2107037,279,410.33,3.72E-17,0.200738322,0.979644898,-0.766044443,-0.64278761,1,0,6.019105744,6.019395812,0.058506518,4,-81
2398,0.733227015,0,0,24.795,286.75,10121472,889,636664,6,2,24,338.3973302,265,338.7375,3.18E-17,0.994097816,0.108487477,-0.766044443,-0.64278761,1,0,5.827171487,5.828173261,0.070922545,4,-75.25
2399,0.710662007,0,0,34.11,280,10121472,889,636664,6,2,24,338.939369,255,339.865,3.52E-17,0.985031433,0.172374815,-0.766044443,-0.64278761,1,0,5.828767275,5.831486504,0.070809124,4,-77.75
2400,0.706327975,0,0,35.52,267,10121472,889,636664,6,2,24,397.5474458,250,399.3166667,3.52E-17,0.863345231,-0.504613726,-0.766044443,-0.64278761,1,0,5.987826552,5.992255901,0.060370153,4,-76.33333333
2401,0.451173007,0,0,42.14393162,243.9030525,10120550.4,203.8,636664,4.8,10.4,24,509.9406554,211,518.2214725,-1.30E-17,0.685389046,-0.728177077,-0.788010754,0.615661475,1,0,6.236253449,6.252330521,0.0470643,5,-79.92747253
2402,0.437913001,0,0,41.06,245.8571429,10121472,245,636664,6,12,24,508.8332289,204,517.4742857,-8.33E-19,0.999696823,0.024622384,-0.173648178,0.984807753,1,0,6.23408367,6.250890433,0.047166731,5,-80.71428571
2403,0.537645996,0,0,43.70833333,234.3333333,10121472,245,636664,6,12,24,612.5755427,206,619.725,-1.19E-17,0.138802458,-0.990320088,-0.173648178,0.984807753,1,0,6.419303391,6.43088815,0.039178841,6,-81.66666667
2404,0.603797019,0,0,41.569,237.3,10121472,245,636664,6,12,24,405.9111885,217,418.169,2.08E-17,0.998831956,-0.048318982,-0.173648178,0.984807753,1,0,6.008594952,6.03827418,0.059126234,4,-71.3
2405,0.629976988,0,0,46.66142857,245,10121472,245,636664,6,12,24,374.1938566,228,385.48,2.00E-17,0.999097962,-0.04246484,-0.173648178,0.984807753,1,0,5.927442843,5.95708012,0.064137878,4,-74.57142857
2406,0.621501982,0,0,41.34555556,262,10121472,245,636664,6,12,24,342.4011281,235,351.8088889,1.16E-17,0.9986136,-0.052639124,-0.173648178,0.984807753,1,0,5.838899234,5.865926519,0.070093227,4,-76.77777778
2407,0.632205009,0,0,41.46666667,242.8333333,10121472,245,636664,6,12,24,346.5192007,234,361.0866667,5.44E-19,0.999989318,-0.004622075,-0.173648178,0.984807753,1,0,5.850819917,5.891883594,0.069260231,4,-71
2408,0.597042024,0,0,40.55222222,249.3333333,10121472,245,636664,6,12,24,287.0569015,229,300.65,2.05E-17,0.998487711,-0.054975366,-0.173648178,0.984807753,1,0,5.663158035,5.709267405,0.083607117,3,-71.11111111
2409,0.585099995,0,0,51.37285714,264.1428571,10121472,245,636664,6,12,24,281.8909273,223,294.0128571,-7.23E-18,0.999965959,-0.008251066,-0.173648178,0.984807753,1,0,5.645061407,5.687018939,0.085139313,3,-73.14285714
2410,0.601288021,0,0,51.3725,268.25,10121472,245,636664,6,12,24,266.1481903,214,277.4975,-2.11E-17,0.999989096,0.004669847,-0.173648178,0.984807753,1,0,5.587803524,5.629409083,0.090175326,3,-73.75
2411,0.530480027,0,0,51.78,253.1666667,10121472,245,636664,6,12,24,400.7510515,207,415.1566667,-2.11E-17,0.894955864,0.446154684,-0.173648178,0.984807753,1,0,5.995832622,6.031061792,0.059887553,4,-67.5
2412,0.544970989,0,0,48.968,225.8,10121472,245,636664,6,12,24,161.5027171,205,197.146,0.017705443,0.992770386,-0.120028999,-0.173648178,0.984807753,1,0,5.090694722,5.289004133,0.14860431,1,-76.6
2413,0.536386013,0,0,52.6925,215.25,10121472,144,636664,6,2,24,441.8962573,211,468.9475,0.0594413,0.99989706,0.014348117,-0.64278761,-0.766044443,1,0,6.09333556,6.152620986,0.05431139,5,-75.5
2414,0.509450972,0,0,44.55666667,212.6666667,10121472,245,636664,6,12,24,107.0589688,219,164.3066667,0.06187757,0.991170733,-0.132591772,-0.173648178,0.984807753,1,0,4.682677086,5.107802335,0.224175518,0,-82.33333333
2415,0.388915986,0,0,43.18666667,216,10121472,245,636664,6,12,24,74.20963715,227,142.0866667,0.10467713,0.991199985,-0.132372917,-0.173648178,0.984807753,1,0,4.320279376,4.963450508,0.323408126,0,-79.66666667
2416,0.220366001,0,0,30.04666667,210.6666667,10121472,146,636664,6,12,24,234.3866274,233,261.23,0.143875249,0.832879142,0.553454908,-0.819152044,-0.573576436,1,0,5.461229385,5.569221981,0.10239492,2,-83.66666667
2417,0.182824999,0.289427949,91,35.205,308,10121472,244,636664,6,12,24,8.340448594,238,30.175,0.141052019,0.880591742,-0.473875705,-0.64278761,-0.766044443,1,0,2.23435428,3.439616492,2.877542719,0,-70
2418,0.193771005,0.409344227,91,43.74,312,10121472,244,636664,6,12,24,30.92319483,240,40.095,0.10796578,-0.467932648,-0.88376413,-0.64278761,-0.766044443,1,0,3.463332856,3.71588646,0.776116419,0,-68.5
2419,0.241687998,0,0,19.65833333,249.4166667,10121472,243,636664,6,12,24,100.331036,240,136.8091667,0.15485391,0.182769246,-0.983155838,0.64278761,0.766044443,1,0,4.618392741,4.925869878,0.239208133,0,-60.33333333
2420,0.25090301,0.074715509,91,52.575,309,10121472,144,636664,6,12,24,109.6592104,239,112.57,0.124097951,0.516080684,-0.856539974,0.766044443,0.64278761,1,0,4.706455302,4.732419387,0.218859863,0,-70.5
2421,0.185635999,0.297102611,91,50.51,313.25,10121472,243,636664,6,12,24,117.2131074,237,119.245,0.116865335,0.635408675,-0.772176027,0.64278761,0.766044443,1,0,4.772488991,4.789531328,0.204755256,0,-69.5
2422,0.159260005,0,0,50.29,261,10121472,145,636664,6,12,24,123.311523,234,139.39,0.137375289,0.152258211,0.98834075,0.573576436,-0.819152044,1,0,4.822790697,4.944424264,0.194629011,0,-60
2423,0.119576,0,0,31.71833333,225,10121472,145,636664,6,12,24,135.0228089,232,168.7016667,0.19244057,-0.892345428,0.451353118,0.573576436,-0.819152044,1,0,4.912822584,5.134041994,0.177747745,0,-69
2424,0.180720001,0,0,52.02,327,10121472,76,636664,6,2,24,253.8143928,232,254.86,0.154208656,0.989668506,-0.143374505,-0.64278761,-0.766044443,1,0,5.540535409,5.54463042,0.094557285,2,-71
2425,0.267540008,0,0,42.79333333,300.6666667,10121472,62,636664,6,12,24,90.79308423,233,98.31666667,0.155089108,-0.432023545,-0.901862327,-0.866025404,0.5,1,0,4.51953696,4.598313399,0.264337311,0,-71.66666667
2426,0.306295991,0,0,39.73333333,313.6666667,10121472,61,636664,6,12,24,55.75130223,232,61.40666667,0.171726267,-0.417825574,-0.908527264,-0.5,-0.866025404,1,0,4.038678603,4.133672107,0.43048321,0,-66.33333333
2427,0.233631998,0.072360384,54,52.81,334,10121472,62,636664,6,12,24,50.26415405,231,50.76,0.136469699,-0.38950424,-0.921024672,-0.866025404,0.5,1,0,3.936991756,3.94661765,0.477477438,0,-74
2428,0.215079993,0.164693333,54,50.905,326.5,10121472,61,636664,6,12,24,354.1968476,232,354.665,0.072754801,0.620153379,-0.784480584,-0.5,-0.866025404,1,0,5.872672136,5.873989277,0.067758931,4,-68
2429,0.175420001,9.68E-06,54,39.19,240.6666667,10121472,76,636664,6,2,24,297.2598373,232,307.71,0.061662314,0.859940766,0.510393847,-0.64278761,-0.766044443,1,0,5.697965044,5.732402325,0.080737446,3,-66.66666667
2430,0.197712004,0,0,43.435,228,10121472,145,636664,6,2,24,269.8399202,232,286.2175,0.048738261,-0.005513902,-0.999984798,0.573576436,-0.819152044,1,0,5.601527946,5.660239768,0.088941621,3,-77.75
2431,0.298065007,0,0,52.24,240,10121472,76,636664,6,2,24,261.984012,232,273.64,0.0001356,0.791771283,0.610817678,-0.64278761,-0.766044443,1,0,5.572093239,5.615461149,0.091608643,2,-66
2432,0.477757007,0,0,46.9,243.25,10121472,76,636664,6,2,24,227.7733855,232,240.0825,3.47E-18,0.751901241,0.659275757,-0.64278761,-0.766044443,1,0,5.432731931,5.485139199,0.105367885,2,-62.75
2433,0.557175994,0,0,48.1325,242,10121472,76,636664,6,2,24,203.8927172,234,218.2025,2.79E-17,0.687743657,0.725953623,-0.64278761,-0.766044443,1,0,5.322486511,5.38999596,0.117708961,2,-61.5
2434,0.552568972,0,0,53.89,266,10121472,76,636664,6,2,24,189.9006565,235,197.165,2.73E-17,0.539572518,0.841939129,-0.64278761,-0.766044443,1,0,5.25175317,5.289100017,0.126381869,1,-51
2435,0.562165022,0,0,53.225,256.5,10121472,76,636664,6,2,24,180.0256516,237,190.605,3.86E-17,0.426464206,0.904504439,-0.64278761,-0.766044443,1,0,5.198638743,5.255435961,0.133314334,1,-69
2436,0.580844998,0,0,52.22333333,249.6666667,10121472,76,636664,6,2,24,162.595716,240,176.95,6.89E-17,0.299434734,0.954116785,-0.64278761,-0.766044443,1,0,5.097398238,5.181502612,0.147605364,1,-61.33333333
2437,0.610587001,0,0,52.29,266,10121472,75,636664,6,2,24,163.3170746,247,171.715,8.14E-17,0.099081104,0.995079361,0.766044443,-0.64278761,1,0,5.101797943,5.151642837,0.146953403,1,-63.5
2438,0.653499007,0,0,52.845,254.5,10121472,76,636664,6,2,24,150.8180349,255,164.03,2.26E-17,-0.063301542,0.997994446,-0.64278761,-0.766044443,1,0,5.022682665,5.106127276,0.159132161,1,-69
2439,0.689297974,0,0,51.53427083,272.1770833,10121472,75.5,636664,6,2,24,163.9386547,262,171.2242708,-3.85E-17,-0.470365247,0.882471832,0.087155743,-0.996194698,1,0,5.105573615,5.148797527,0.146396223,1,-70.6875
2440,0.687352002,0,0,49.43,299,10121472,75,636664,6,2,24,182.8704682,267,183.96,-4.29E-17,-0.395465084,0.918481011,0.766044443,-0.64278761,1,0,5.214231533,5.220139585,0.131240435,1,-74
2441,0.668543994,0,0,49.845,266,10121472,76,636664,6,2,24,188.2340229,271,195.555,-3.97E-17,-0.532963832,0.846138023,-0.64278761,-0.766044443,1,0,5.242984466,5.28094229,0.12750086,1,-69
2442,0.662266016,0,0,33.908,342.7,10121472,75,636664,6,2,24,204.3238528,275,208.443,-6.35E-17,-0.627836546,0.778345213,0.766044443,-0.64278761,1,0,5.324588502,5.344451626,0.117460588,2,-80.6
2443,0.61956197,0,0,38.79625,335.625,10121472,75,636664,6,2,24,226.2203212,280,229.43625,-2.99E-17,-0.694544905,0.719449355,0.766044443,-0.64278761,1,0,5.425920125,5.439974252,0.106091264,2,-79.5
2444,0.56437701,0,0,46.22,337,10121472,75,636664,6,2,24,243.8410995,286,246.69875,8.99E-18,-0.759421084,0.650599429,0.766044443,-0.64278761,1,0,5.500609427,5.51221329,0.098424753,2,-79
2445,0.593463004,0,0,26.802,353.4,10121472,328,636664,6,3,24,346.2517483,295,349.54,1.12E-17,-0.25224003,-0.967664698,-0.984807753,0.173648178,1,0,5.850050016,5.859474823,0.069313729,4,-84
2446,0.617686987,0,0,30.183,344.2,10121472,75,636664,6,2,24,310.4102378,306,313.157,2.32E-18,-0.727095104,0.68653675,0.766044443,-0.64278761,1,0,5.741111136,5.749892861,0.077317037,3,-82.3
2447,0.568850994,0,0,24.01555556,325.4444444,10121472,75,636664,6,2,24,319.0626104,315,319.8155556,1.62E-17,-0.879053067,0.47672393,0.766044443,-0.64278761,1,0,5.768516634,5.770866365,0.075220346,3,-84.55555556
2448,0.548642993,0,0,22.71923077,331.4615385,10121472,75,636664,6,2,24,355.6868687,320,356.5476923,2.04E-17,-0.812070613,0.583559182,0.766044443,-0.64278761,1,0,5.876858278,5.879268758,0.06747508,4,-81.61538462
2449,0.571016014,0,0,21.48615385,331.0769231,10121472,75,636664,6,2,24,388.8430765,320,389.6961538,1.50E-17,-0.679422037,0.733747705,0.766044443,-0.64278761,1,0,5.96574429,5.967930158,0.061721557,4,-82.53846154
2450,0.532795012,0,0,25.266,330.2,10121472,75,636664,6,2,24,407.402559,319,408.066,3.28E-17,-0.787572918,0.616221469,0.766044443,-0.64278761,1,0,6.012253352,6.013876512,0.058909792,4,-82.8
2451,0.474803001,0,0,18,333.1818182,10121472,328,636664,6,3,24,430.6366661,319,431.61,0.012347742,-0.625356228,0.780339406,-0.984807753,0.173648178,1,0,6.067584184,6.069836629,0.055731436,5,-81.63636364
2452,0.344949991,0,0,27.2875,343.25,10121472,75,636664,6,2,24,632.3091727,319,634.005,0.046213067,-0.991683291,-0.128702175,0.766044443,-0.64278761,1,0,6.450958727,6.453632873,0.037956115,6,-78.375
2453,0.566313028,0,0,31.35371726,298.9924107,10121472,290.125,636664,5.25,4,24,692.3824075,317,693.663692,0.055529621,-0.999540966,-0.030296164,-0.64278761,-0.766044443,1,0,6.541581662,6.543427832,0.034662926,7,-81.3235119
2454,0.582247972,0,0,35.54666667,272,10121472,530,636664,6,12,24,1408.842193,307,1409.21,0.080404313,0.867778393,-0.496951367,-1,-1.84E-16,1,0,7.251233057,7.251493908,0.017035265,9,-81.66666667
2455,0.584142029,0,0,15.22615385,237.1538462,10121472,328,636664,6,3,24,498.4280659,291,503.6846154,0.093175635,-0.590428764,0.807089756,-0.984807753,0.173648178,1,0,6.213463576,6.22393371,0.048151382,5,-99.46153846
2456,0.598317027,0,0,30.68928571,258.5,10121472,329,636664,0,4,24,530.7451814,278,533.1942857,0.080827893,-0.983887085,0.17879095,0.939692621,-0.342020143,1,0,6.276164392,6.280759604,0.04521944,6,-90.21428571
2457,0.630519986,0,0,28.99428571,272.5714286,10121472,329,636664,0,4,24,560.9313683,275,562.64,0.046962568,-0.283008988,-0.959117257,0.939692621,-0.342020143,1,0,6.331379722,6.33441575,0.042785983,6,-90.71428571
2458,0.625640988,0,0,30.83,257.2,10121472,396,636664,0,6,24,577.1826324,276,578.638,0.037646014,0.901238206,-0.433324009,-1,-1.84E-16,1,0,6.359889792,6.362403771,0.041581293,6,-88
2459,0.637319982,0,0,48.71,308.5,10121472,889,636664,6,2,24,1270.965998,273,1271.005,0.012771322,0.958910429,0.283708987,-0.766044443,-0.64278761,1,0,7.148319012,7.148349675,0.018883275,9,-81
2460,0.667159021,0,0,29.43,308.2,10121472,329,636664,0,4,24,853.719087,272,853.787,8.33E-18,-0.601865453,-0.798597506,0.939692621,-0.342020143,1,0,6.750772862,6.750852315,0.028112292,7,-83.9
2461,0.713171005,0,0,27.25714286,306.4285714,10121472,329,636664,0,4,24,788.0108287,278,788.0814286,6.11E-18,-0.887739394,-0.460346356,0.939692621,-0.342020143,1,0,6.670780045,6.67086952,0.030456434,7,-86.42857143
2462,0.712773979,0,0,26.22666667,302.8333333,10121472,889,636664,6,2,24,1007.052212,289,1007.06,-1.92E-17,0.475597239,-0.879663155,-0.766044443,-0.64278761,1,0,6.915775245,6.915782971,0.023831932,8,-89
2463,0.698000014,0,0,25.798,293.8,10121472,889,636664,6,2,24,1157.062266,297,1157.076,-6.94E-20,0.952778739,0.303665399,-0.766044443,-0.64278761,1,0,7.054503427,7.054515286,0.020742185,8,-83.4
2464,0.713504016,0,0,29.755,295.5,10121472,889,636664,6,2,24,1131.029285,304,1131.035,4.38E-17,0.948489084,0.316809814,-0.766044443,-0.64278761,1,0,7.031767129,7.031772177,0.02121961,8,-83.75
2465,0.697520971,0,0,27.684,298.6,10121472,889,636664,6,2,24,1106.013965,310,1106.02,5.00E-17,0.946089091,0.323906518,-0.766044443,-0.64278761,1,0,7.009421548,7.009426999,0.021699545,8,-83.8
2466,0.644626975,0,0,36.89666667,302,10121472,889,636664,6,2,24,1071.205397,313,1071.21,4.14E-17,0.941686293,0.336492088,-0.766044443,-0.64278761,1,0,6.977472925,6.977477218,0.022404667,8,-82
2467,0.648306012,0,0,40.41,302.5,10121472,329,636664,0,4,24,906.3023278,315,906.31,5.86E-17,-0.096068183,-0.995374756,0.939692621,-0.342020143,1,0,6.810475722,6.810484178,0.02648123,8,-81.5
2468,0.662168026,0,0,44.355,303,10121472,329,636664,0,4,24,799.0094321,315,799.02,5.20E-17,-0.859269978,0.511522341,0.939692621,-0.342020143,1,0,6.684623518,6.684636727,0.030037192,7,-78
2469,0.71637702,0,0,43.81333333,293.6666667,10121472,329,636664,0,4,24,820.3490558,295,820.4866667,3.55E-17,-0.869761378,0.493472538,0.939692621,-0.342020143,1,0,6.710948178,6.711115707,0.029255839,7,-73.33333333
2470,0.73585403,0,0,43.49,289,10121472,329,636664,0,4,24,838.9251482,284,839.12,-2.78E-17,-0.877117238,0.480276327,0.939692621,-0.342020143,1,0,6.733312779,6.733544739,0.028608035,7,-73
2471,0.711552024,0,0,41.732,297.6,10121472,329,636664,0,4,24,883.2255755,276,883.324,-3.69E-17,-0.951467958,-0.307747826,0.939692621,-0.342020143,1,0,6.784712206,6.784823511,0.027173126,7,-76
2472,0.715546012,0,0,44.474,294.8,10121472,329,636664,0,4,24,896.9741015,268,897.096,-4.25E-17,-0.423476118,-0.905907268,0.939692621,-0.342020143,1,0,6.800141228,6.800276967,0.026756625,8,-78.2
2473,0.738497972,0,0,46.33666667,298.1666667,10121472,329,636664,0,4,24,901.7466406,263,901.9233333,-3.52E-17,-0.015843227,-0.999874488,0.939692621,-0.342020143,1,0,6.805441939,6.805637648,0.026615015,8,-77.16666667
2474,0.742484987,0,0,44.4675,295.25,10121472,329,636664,0,4,24,933.0886213,258,933.28,-8.19E-18,-0.848189359,-0.52969313,0.939692621,-0.342020143,1,0,6.839571317,6.839776179,0.02572103,8,-75.75
2475,0.732692003,0,0,46.37,278,10121472,329,636664,0,4,24,967.3292784,254,967.76,2.51E-17,-0.90744906,0.420162115,0.939692621,-0.342020143,1,0,6.875572193,6.876016903,0.02481058,8,-78
2476,0.725260019,0,0,53.71,315,10121472,889,636664,6,2,24,904.3938938,251,904.49,3.18E-17,0.024160837,-0.999708084,-0.766044443,-0.64278761,1,0,6.808370091,6.808476234,0.02653711,8,-76.5
2477,0.709837019,0,0,29.96333333,286,10121472,889,636664,6,2,24,768.7941982,249,768.91,3.51E-17,0.891631859,0.452761117,-0.766044443,-0.64278761,1,0,6.646123204,6.646273625,0.031217717,7,-76
2478,0.703855991,0,0,37.84833333,286.8333333,10121472,329,636664,0,4,24,860.6084522,251,860.8233333,1.62E-17,-0.017666288,-0.999843939,0.939692621,-0.342020143,1,0,6.758800936,6.7590503,0.027887246,7,-77.5
2479,0.719043016,0,0,32.905,288,10121472,329,636664,0,4,24,932.2848223,255,932.525,1.41E-17,-0.862713458,-0.505693079,0.939692621,-0.342020143,1,0,6.83871043,6.838967744,0.025743206,8,-76.25
2480,0.729891002,0,0,28.0825,289,10121472,329,636664,0,4,24,1114.31053,261,1114.455,1.44E-17,-0.931115024,0.364725668,0.939692621,-0.342020143,1,0,7.016888147,7.017017672,0.021537982,8,-74
2481,0.716785014,0,0,24.12,287,10121472,329,636664,0,4,24,1148.992148,266,1149.17,9.97E-18,-0.935073448,0.354454011,0.939692621,-0.342020143,1,0,7.047510394,7.047665037,0.020887871,8,-76
2482,0.669664979,0,0,26.11666667,287.6666667,10121472,329,636664,0,4,24,1174.432137,271,1174.591667,2.19E-18,-0.936676471,0.350195929,0.939692621,-0.342020143,1,0,7.069391135,7.069526846,0.020435408,8,-76
2483,0.704559028,0,0,32.746,290.4,10121472,329,636664,0,4,24,1201.874158,275,1201.994,1.50E-17,-0.940711786,0.339206921,0.939692621,-0.342020143,1,0,7.092469104,7.092568728,0.019968813,8,-77.6
2484,0.705600977,0,0,33.87666667,299.3333333,10121472,329,636664,0,4,24,926.978996,276,927.02,2.60E-17,-0.654548554,-0.756019967,0.939692621,-0.342020143,1,0,6.833009099,6.833053284,0.025890554,8,-77
2485,0.704553008,0,0,37.0525,294.5,10121472,329,636664,0,4,24,1020.360177,270,1020.4475,3.22E-17,-0.84684409,-0.531841224,0.939692621,-0.342020143,1,0,6.928890525,6.928976018,0.023521106,8,-73.25
2486,0.66149497,0,0,37.495,299,10121472,300,636664,0,4,16,777.2284962,260,777.2875,2.89E-17,-0.093584051,-0.995611383,-0.866025404,0.5,1,0,6.657020178,6.657095993,0.020585967,7,-75.5
2487,0.671694994,0,0,35.238,301.4,10121472,300,636664,0,4,16,450.1435508,256,450.292,1.45E-17,0.861721815,-0.507381033,-0.866025404,0.5,1,0,6.111785583,6.11211458,0.035544217,5,-78.4
2488,0.675357997,0,0,32.185,308.5,10121472,301,636664,0,4,16,201.4448441,259,201.45,2.17E-17,0.969791473,0.243935439,-0.342020143,-0.939692621,1,0,5.310467475,5.310492942,0.079426207,1,-79
2489,0.687867999,0,0,37.19,295.5,10121472,755,636664,0,4,24,326.0069914,265,326.14,1.06E-17,0.842345446,0.538937983,-0.342020143,0.939692621,1,0,5.789981551,5.790388214,0.073618053,3,-78.5
2490,0.616168976,0,0,35.33833333,296.3333333,10121472,755,636664,0,4,24,307.7875423,270,307.9133333,0.000400386,0.815634879,0.578566975,-0.342020143,0.939692621,1,0,5.732653475,5.733060763,0.077975865,3,-78.5
